,batting_team,bowling_team,inning,ovr,batsman_name,non_striker_name,bowler_name,player_out_how,player_out_name,dismissal_method,ball_speed,runs_w_extras,runs_batter,extras_type,bat_right_handed,landed_y,landed_x,ended_x,ended_y,hit_x,hit_y,batsman_nat,non_striker_nat,bowler_nat,match_id,ground,date,batsman_age,non_striker_age,bowler_age,dummy_ball,dot_ball,single,double,triple,four,six,wicket,bowler_wicket,target,cumul_runs,cumul_balls,cumul_wickets
15,KXIP,KKR,1,3.3,Virender Sehwag,Wriddhiman Saha,Umesh Yadav,,,,145.74855668024,0,0,,True,1.778,-0.26,-0.25,0.20600000000000002,34.0,34.0,Indian,Indian,Indian,34,Barabati Stadium,2014-05-11 00:00:00,35.58082191780822,29.564383561643837,26.561643835616437,1,True,False,False,False,False,False,0,False,,27.0,15.0,1.0
16,KXIP,KKR,1,3.4,Virender Sehwag,Wriddhiman Saha,Umesh Yadav,,,,145.57202229872,1,1,,True,1.922,0.102,0.17,0.214,63.0,38.0,Indian,Indian,Indian,34,Barabati Stadium,2014-05-11 00:00:00,35.58082191780822,29.564383561643837,26.561643835616437,1,False,True,False,False,False,False,0,False,,28.0,16.0,1.0
17,KXIP,KKR,1,3.5,Wriddhiman Saha,Virender Sehwag,Umesh Yadav,,,,,1,1,,True,,,,,26.0,17.0,Indian,Indian,Indian,34,Barabati Stadium,2014-05-11 00:00:00,29.564383561643837,35.58082191780822,26.561643835616437,1,False,True,False,False,False,False,0,False,,29.0,17.0,1.0
18,KXIP,KKR,1,3.6,Virender Sehwag,Wriddhiman Saha,Umesh Yadav,,,,,1,0,Lb,True,3.675,0.08900000000000001,0.27899999999999997,0.34299999999999997,58.0,34.0,Indian,Indian,Indian,34,Barabati Stadium,2014-05-11 00:00:00,35.58082191780822,29.564383561643837,26.561643835616437,1,False,False,False,False,False,False,0,False,,30.0,18.0,1.0
19,KXIP,KKR,1,4.1,Virender Sehwag,Wriddhiman Saha,Morne Morkel,,,,145.24417273304,0,0,,True,6.599,-0.478,-0.35700000000000004,0.7709999999999999,,,Indian,Indian,South African,34,Barabati Stadium,2014-05-11 00:00:00,35.58082191780822,29.564383561643837,29.613698630136987,1,True,False,False,False,False,False,0,False,,30.0,19.0,1.0
20,KXIP,KKR,1,4.2,Virender Sehwag,Wriddhiman Saha,Morne Morkel,,,,145.8638444396,4,4,,True,6.562,-0.365,-0.251,0.7559999999999999,35.0,7.0,Indian,Indian,South African,34,Barabati Stadium,2014-05-11 00:00:00,35.58082191780822,29.564383561643837,29.613698630136987,1,False,False,False,False,True,False,0,False,,34.0,20.0,1.0
21,KXIP,KKR,1,4.3,Virender Sehwag,Wriddhiman Saha,Morne Morkel,,,,149.85208036496,0,0,,True,4.816,-0.531,-0.555,0.611,,,Indian,Indian,South African,34,Barabati Stadium,2014-05-11 00:00:00,35.58082191780822,29.564383561643837,29.613698630136987,1,True,False,False,False,False,False,0,False,,34.0,21.0,1.0
22,KXIP,KKR,1,4.4,Virender Sehwag,Wriddhiman Saha,Morne Morkel,,,,143.91836350039998,0,0,,True,8.102,-0.679,-0.6709999999999999,1.038,,,Indian,Indian,South African,34,Barabati Stadium,2014-05-11 00:00:00,35.58082191780822,29.564383561643837,29.613698630136987,1,True,False,False,False,False,False,0,False,,34.0,22.0,1.0
23,KXIP,KKR,1,4.5,Virender Sehwag,Wriddhiman Saha,Morne Morkel,,,,144.55965166184,0,0,,True,6.735,-0.243,-0.053,0.597,41.0,39.0,Indian,Indian,South African,34,Barabati Stadium,2014-05-11 00:00:00,35.58082191780822,29.564383561643837,29.613698630136987,1,True,False,False,False,False,False,0,False,,34.0,23.0,1.0
24,KXIP,KKR,1,4.6,Virender Sehwag,Wriddhiman Saha,Morne Morkel,,,,145.44592631192,1,1,,True,3.2939999999999996,-0.04,0.067,0.39399999999999996,69.0,38.0,Indian,Indian,South African,34,Barabati Stadium,2014-05-11 00:00:00,35.58082191780822,29.564383561643837,29.613698630136987,1,False,True,False,False,False,False,0,False,,35.0,24.0,1.0
25,KXIP,KKR,1,5.1,Virender Sehwag,Wriddhiman Saha,Umesh Yadav,,,,144.46237761488,1,1,,True,1.075,-0.779,-0.831,0.142,16.0,21.0,Indian,Indian,Indian,34,Barabati Stadium,2014-05-11 00:00:00,35.58082191780822,29.564383561643837,26.561643835616437,1,False,True,False,False,False,False,0,False,,36.0,25.0,1.0
26,KXIP,KKR,1,5.2,Wriddhiman Saha,Virender Sehwag,Umesh Yadav,,,,144.48039132728,1,1,,True,9.536,-0.27699999999999997,-0.1,1.227,57.0,11.0,Indian,Indian,Indian,34,Barabati Stadium,2014-05-11 00:00:00,29.564383561643837,35.58082191780822,26.561643835616437,1,False,True,False,False,False,False,0,False,,37.0,26.0,1.0
27,KXIP,KKR,1,5.3,Virender Sehwag,Wriddhiman Saha,Umesh Yadav,,,,121.50570253232,1,0,Wd,True,6.858,0.129,0.447,0.5529999999999999,,,Indian,Indian,Indian,34,Barabati Stadium,2014-05-11 00:00:00,35.58082191780822,29.564383561643837,26.561643835616437,0,False,False,False,False,False,False,0,False,,38.0,26.0,1.0
28,KXIP,KKR,1,5.4,Virender Sehwag,Wriddhiman Saha,Umesh Yadav,,,,145.51077567656,1,1,,True,7.474,-0.184,0.027000000000000003,0.723,63.0,38.0,Indian,Indian,Indian,34,Barabati Stadium,2014-05-11 00:00:00,35.58082191780822,29.564383561643837,26.561643835616437,1,False,True,False,False,False,False,0,False,,39.0,27.0,1.0
29,KXIP,KKR,1,5.5,Wriddhiman Saha,Virender Sehwag,Umesh Yadav,,,,142.80871881655997,4,4,,True,9.437000000000001,-0.145,0.275,0.951,84.0,16.0,Indian,Indian,Indian,34,Barabati Stadium,2014-05-11 00:00:00,29.564383561643837,35.58082191780822,26.561643835616437,1,False,False,False,False,True,False,0,False,,43.0,28.0,1.0
30,KXIP,KKR,1,5.6,Wriddhiman Saha,Virender Sehwag,Umesh Yadav,,,,143.09333547248,4,4,,True,4.766,-0.556,-0.6990000000000001,0.593,11.0,63.0,Indian,Indian,Indian,34,Barabati Stadium,2014-05-11 00:00:00,29.564383561643837,35.58082191780822,26.561643835616437,1,False,False,False,False,True,False,0,False,,47.0,29.0,1.0
31,KXIP,KKR,1,5.7,Wriddhiman Saha,Virender Sehwag,Umesh Yadav,,,,145.5756250412,1,1,,True,5.377999999999999,-0.171,-0.015,0.594,64.0,38.0,Indian,Indian,Indian,34,Barabati Stadium,2014-05-11 00:00:00,29.564383561643837,35.58082191780822,26.561643835616437,1,False,True,False,False,False,False,0,False,,48.0,30.0,1.0
32,KXIP,KKR,1,6.1,Wriddhiman Saha,Virender Sehwag,Morne Morkel,b Morne Morkel,Wriddhiman Saha,bowled,148.19842156664,0,0,,True,6.917000000000001,-0.386,-0.165,0.805,,,Indian,Indian,South African,34,Barabati Stadium,2014-05-11 00:00:00,29.564383561643837,35.58082191780822,29.613698630136987,1,True,False,False,False,False,False,1,True,,48.0,31.0,2.0
33,KXIP,KKR,1,6.2,Glenn Maxwell,Virender Sehwag,Morne Morkel,,,,146.92665347119998,0,0,,True,7.587000000000001,-0.6409999999999999,-0.684,0.841,,,Australian,Indian,South African,34,Barabati Stadium,2014-05-11 00:00:00,25.589041095890412,35.58082191780822,29.613698630136987,1,True,False,False,False,False,False,0,False,,48.0,32.0,2.0
34,KXIP,KKR,1,6.3,Glenn Maxwell,Virender Sehwag,Morne Morkel,,,,125.3642397284,1,1,,True,6.681,-0.33799999999999997,-0.172,0.682,78.0,16.0,Australian,Indian,South African,34,Barabati Stadium,2014-05-11 00:00:00,25.589041095890412,35.58082191780822,29.613698630136987,1,False,True,False,False,False,False,0,False,,49.0,33.0,2.0
35,KXIP,KKR,1,6.4,Virender Sehwag,Glenn Maxwell,Morne Morkel,,,,145.12167948872,0,0,,True,9.122,-0.521,-0.413,0.748,,,Indian,Australian,South African,34,Barabati Stadium,2014-05-11 00:00:00,35.58082191780822,25.589041095890412,29.613698630136987,1,True,False,False,False,False,False,0,False,,49.0,34.0,2.0
36,KXIP,KKR,1,6.5,Virender Sehwag,Glenn Maxwell,Morne Morkel,,,,,0,0,,True,,,,,67.0,38.0,Indian,Australian,South African,34,Barabati Stadium,2014-05-11 00:00:00,35.58082191780822,25.589041095890412,29.613698630136987,1,True,False,False,False,False,False,0,False,,49.0,35.0,2.0
37,KXIP,KKR,1,6.6,Virender Sehwag,Glenn Maxwell,Morne Morkel,,,,147.73366778672,0,0,,True,6.232,-0.182,0.01,0.7140000000000001,40.0,51.0,Indian,Australian,South African,34,Barabati Stadium,2014-05-11 00:00:00,35.58082191780822,25.589041095890412,29.613698630136987,1,True,False,False,False,False,False,0,False,,49.0,36.0,2.0
38,KXIP,KKR,1,7.1,Glenn Maxwell,Virender Sehwag,Sunil Narine,,,,91.6425701156,1,1,,True,6.126,-0.268,0.027000000000000003,0.7490000000000001,70.0,26.0,Australian,Indian,West Indian,34,Barabati Stadium,2014-05-11 00:00:00,25.589041095890412,35.58082191780822,25.975342465753425,1,False,True,False,False,False,False,0,False,,50.0,37.0,2.0
39,KXIP,KKR,1,7.2,Virender Sehwag,Glenn Maxwell,Sunil Narine,,,,95.27773727792,1,1,,True,5.386,-0.127,0.20600000000000002,0.76,68.0,20.0,Indian,Australian,West Indian,34,Barabati Stadium,2014-05-11 00:00:00,35.58082191780822,25.589041095890412,25.975342465753425,1,False,True,False,False,False,False,0,False,,51.0,38.0,2.0
40,KXIP,KKR,1,7.3,Glenn Maxwell,Virender Sehwag,Sunil Narine,,,,,1,1,,True,6.527,-0.47,-0.532,0.578,15.0,37.0,Australian,Indian,West Indian,34,Barabati Stadium,2014-05-11 00:00:00,25.589041095890412,35.58082191780822,25.975342465753425,1,False,True,False,False,False,False,0,False,,52.0,39.0,2.0
41,KXIP,KKR,1,7.4,Virender Sehwag,Glenn Maxwell,Sunil Narine,,,,,1,1,,True,,,,,76.0,51.0,Indian,Australian,West Indian,34,Barabati Stadium,2014-05-11 00:00:00,35.58082191780822,25.589041095890412,25.975342465753425,1,False,True,False,False,False,False,0,False,,53.0,40.0,2.0
42,KXIP,KKR,1,7.5,Glenn Maxwell,Virender Sehwag,Sunil Narine,,,,,0,0,,True,6.194,-0.322,-0.531,0.747,,,Australian,Indian,West Indian,34,Barabati Stadium,2014-05-11 00:00:00,25.589041095890412,35.58082191780822,25.975342465753425,1,True,False,False,False,False,False,0,False,,53.0,41.0,2.0
43,KXIP,KKR,1,7.6,Glenn Maxwell,Virender Sehwag,Sunil Narine,,,,,0,0,,True,6.317,-0.374,-0.763,0.7659999999999999,,,Australian,Indian,West Indian,34,Barabati Stadium,2014-05-11 00:00:00,25.589041095890412,35.58082191780822,25.975342465753425,1,True,False,False,False,False,False,0,False,,53.0,42.0,2.0
44,KXIP,KKR,1,8.1,Virender Sehwag,Glenn Maxwell,Jacques Kallis,,,,116.29613690624001,0,0,,True,7.9270000000000005,-0.418,-0.23199999999999998,0.961,,,Indian,Australian,South African,34,Barabati Stadium,2014-05-11 00:00:00,35.58082191780822,25.589041095890412,38.59452054794521,1,True,False,False,False,False,False,0,False,,53.0,43.0,2.0
45,KXIP,KKR,1,8.2,Virender Sehwag,Glenn Maxwell,Jacques Kallis,,,,132.82912214696,1,1,,True,5.977,-0.336,-0.256,0.512,48.0,82.0,Indian,Australian,South African,34,Barabati Stadium,2014-05-11 00:00:00,35.58082191780822,25.589041095890412,38.59452054794521,1,False,True,False,False,False,False,0,False,,54.0,44.0,2.0
46,KXIP,KKR,1,8.3,Glenn Maxwell,Virender Sehwag,Jacques Kallis,,,,141.24152583775998,1,1,,True,13.239,-0.49200000000000005,-0.353,2.015,83.0,23.0,Australian,Indian,South African,34,Barabati Stadium,2014-05-11 00:00:00,25.589041095890412,35.58082191780822,38.59452054794521,1,False,True,False,False,False,False,0,False,,55.0,45.0,2.0
47,KXIP,KKR,1,8.4,Virender Sehwag,Glenn Maxwell,Jacques Kallis,,,,128.59950247544,0,0,,True,7.644,-0.616,-0.802,0.816,,,Indian,Australian,South African,34,Barabati Stadium,2014-05-11 00:00:00,35.58082191780822,25.589041095890412,38.59452054794521,1,True,False,False,False,False,False,0,False,,55.0,46.0,2.0
48,KXIP,KKR,1,8.5,Virender Sehwag,Glenn Maxwell,Jacques Kallis,,,,116.64560292679998,6,6,,True,4.071000000000001,-0.38799999999999996,-0.304,0.40299999999999997,60.0,95.0,Indian,Australian,South African,34,Barabati Stadium,2014-05-11 00:00:00,35.58082191780822,25.589041095890412,38.59452054794521,1,False,False,False,False,False,True,0,False,,61.0,47.0,2.0
49,KXIP,KKR,1,8.6,Virender Sehwag,Glenn Maxwell,Jacques Kallis,,,,124.27981424192001,1,1,,True,8.017000000000001,-0.39799999999999996,-0.205,0.998,15.0,27.0,Indian,Australian,South African,34,Barabati Stadium,2014-05-11 00:00:00,35.58082191780822,25.589041095890412,38.59452054794521,1,False,True,False,False,False,False,0,False,,62.0,48.0,2.0
50,KXIP,KKR,1,9.1,Virender Sehwag,Glenn Maxwell,Sunil Narine,,,,,4,4,,True,6.922000000000001,-0.34,-0.319,0.976,31.0,8.0,Indian,Australian,West Indian,34,Barabati Stadium,2014-05-11 00:00:00,35.58082191780822,25.589041095890412,25.975342465753425,1,False,False,False,False,True,False,0,False,,66.0,49.0,2.0
51,KXIP,KKR,1,9.2,Virender Sehwag,Glenn Maxwell,Sunil Narine,,,,92.47480362848,2,2,,True,5.978,-0.21899999999999997,0.096,0.74,80.0,47.0,Indian,Australian,West Indian,34,Barabati Stadium,2014-05-11 00:00:00,35.58082191780822,25.589041095890412,25.975342465753425,1,False,False,True,False,False,False,0,False,,68.0,50.0,2.0
52,KXIP,KKR,1,9.3,Virender Sehwag,Glenn Maxwell,Sunil Narine,,,,,1,1,,True,3.263,-0.152,-0.046,0.39399999999999996,75.0,68.0,Indian,Australian,West Indian,34,Barabati Stadium,2014-05-11 00:00:00,35.58082191780822,25.589041095890412,25.975342465753425,1,False,True,False,False,False,False,0,False,,69.0,51.0,2.0
53,KXIP,KKR,1,9.4,Glenn Maxwell,Virender Sehwag,Sunil Narine,,,,102.31029059887999,1,1,,True,7.553,-0.17800000000000002,-0.09,0.721,66.0,77.0,Australian,Indian,West Indian,34,Barabati Stadium,2014-05-11 00:00:00,25.589041095890412,35.58082191780822,25.975342465753425,1,False,True,False,False,False,False,0,False,,70.0,52.0,2.0
54,KXIP,KKR,1,9.5,Virender Sehwag,Glenn Maxwell,Sunil Narine,,,,103.03444183735999,1,1,,True,4.947,-0.289,-0.26,0.442,14.0,33.0,Indian,Australian,West Indian,34,Barabati Stadium,2014-05-11 00:00:00,35.58082191780822,25.589041095890412,25.975342465753425,1,False,True,False,False,False,False,0,False,,71.0,53.0,2.0
55,KXIP,KKR,1,9.6,Glenn Maxwell,Virender Sehwag,Sunil Narine,,,,102.74622243896,2,2,,True,5.434,-0.11599999999999999,-0.077,0.703,13.0,41.0,Australian,Indian,West Indian,34,Barabati Stadium,2014-05-11 00:00:00,25.589041095890412,35.58082191780822,25.975342465753425,1,False,False,True,False,False,False,0,False,,73.0,54.0,2.0
56,KXIP,KKR,1,10.1,Virender Sehwag,Glenn Maxwell,Jacques Kallis,,,,133.6145200076,1,1,,True,8.349,-0.14400000000000002,-0.015,0.9440000000000001,40.0,55.0,Indian,Australian,South African,34,Barabati Stadium,2014-05-11 00:00:00,35.58082191780822,25.589041095890412,38.59452054794521,1,False,True,False,False,False,False,0,False,,74.0,55.0,2.0
57,KXIP,KKR,1,10.2,Glenn Maxwell,Virender Sehwag,Jacques Kallis,,,,133.23262930472,4,4,,True,6.99,-0.43,-0.44799999999999995,0.596,79.0,81.0,Australian,Indian,South African,34,Barabati Stadium,2014-05-11 00:00:00,25.589041095890412,35.58082191780822,38.59452054794521,1,False,False,False,False,True,False,0,False,,78.0,56.0,2.0
58,KXIP,KKR,1,10.3,Glenn Maxwell,Virender Sehwag,Jacques Kallis,,,,133.65775291736,1,1,,True,7.222,-0.655,-0.8909999999999999,0.606,63.0,83.0,Australian,Indian,South African,34,Barabati Stadium,2014-05-11 00:00:00,25.589041095890412,35.58082191780822,38.59452054794521,1,False,True,False,False,False,False,0,False,,79.0,57.0,2.0
59,KXIP,KKR,1,10.4,Virender Sehwag,Glenn Maxwell,Jacques Kallis,,,,131.09980575656,1,1,,True,9.036,-0.33,-0.07,0.8590000000000001,86.0,28.0,Indian,Australian,South African,34,Barabati Stadium,2014-05-11 00:00:00,35.58082191780822,25.589041095890412,38.59452054794521,1,False,True,False,False,False,False,0,False,,80.0,58.0,2.0
60,KXIP,KKR,1,10.5,Glenn Maxwell,Virender Sehwag,Jacques Kallis,,,,131.06377833176,1,1,,True,-1.3869999999999998,-0.316,-0.32,0.289,30.0,73.0,Australian,Indian,South African,34,Barabati Stadium,2014-05-11 00:00:00,25.589041095890412,35.58082191780822,38.59452054794521,1,False,True,False,False,False,False,0,False,,81.0,59.0,2.0
61,KXIP,KKR,1,10.6,Virender Sehwag,Glenn Maxwell,Jacques Kallis,,,,119.85564647648,4,4,,True,6.452000000000001,-0.523,-0.457,0.58,8.0,23.0,Indian,Australian,South African,34,Barabati Stadium,2014-05-11 00:00:00,35.58082191780822,25.589041095890412,38.59452054794521,1,False,False,False,False,True,False,0,False,,85.0,60.0,2.0
62,KXIP,KKR,1,11.1,Glenn Maxwell,Virender Sehwag,Piyush Chawla,,,,85.5719490368,1,1,,True,3.239,-0.099,-0.147,0.387,85.0,53.0,Australian,Indian,Indian,34,Barabati Stadium,2014-05-11 00:00:00,25.589041095890412,35.58082191780822,25.394520547945206,1,False,True,False,False,False,False,0,False,,86.0,61.0,2.0
63,KXIP,KKR,1,11.2,Virender Sehwag,Glenn Maxwell,Piyush Chawla,,,,78.23676534752,1,1,,True,4.1419999999999995,-0.308,-0.423,0.473,83.0,67.0,Indian,Australian,Indian,34,Barabati Stadium,2014-05-11 00:00:00,35.58082191780822,25.589041095890412,25.394520547945206,1,False,True,False,False,False,False,0,False,,87.0,62.0,2.0
64,KXIP,KKR,1,11.3,Glenn Maxwell,Virender Sehwag,Piyush Chawla,c Morne Morkel b Piyush Chawla,Glenn Maxwell,caught fielder,87.49581352112001,0,0,,True,7.596,-0.047,0.1,0.69,,,Australian,Indian,Indian,34,Barabati Stadium,2014-05-11 00:00:00,25.589041095890412,35.58082191780822,25.394520547945206,1,True,False,False,False,False,False,1,True,,87.0,63.0,3.0
65,KXIP,KKR,1,11.4,David Miller,Virender Sehwag,Piyush Chawla,,,,84.32179739624002,1,1,,False,4.023,0.062,0.086,0.462,15.0,50.0,South African,Indian,Indian,34,Barabati Stadium,2014-05-11 00:00:00,24.934246575342467,35.58082191780822,25.394520547945206,1,False,True,False,False,False,False,0,False,,88.0,64.0,3.0
66,KXIP,KKR,1,11.5,Virender Sehwag,David Miller,Piyush Chawla,,,,78.1683132404,1,1,,True,5.843,-0.061,-0.081,0.72,60.0,70.0,Indian,South African,Indian,34,Barabati Stadium,2014-05-11 00:00:00,35.58082191780822,24.934246575342467,25.394520547945206,1,False,True,False,False,False,False,0,False,,89.0,65.0,3.0
67,KXIP,KKR,1,11.6,David Miller,Virender Sehwag,Piyush Chawla,,,,82.75820715992,1,1,,False,5.412000000000001,-0.721,-0.653,0.669,88.0,43.0,South African,Indian,Indian,34,Barabati Stadium,2014-05-11 00:00:00,24.934246575342467,35.58082191780822,25.394520547945206,1,False,True,False,False,False,False,0,False,,90.0,66.0,3.0
68,KXIP,KKR,1,12.1,David Miller,Virender Sehwag,Ryan ten Doeschate,,,,102.28507140152,0,0,,False,8.639,0.14800000000000002,-0.426,0.75,49.0,41.0,South African,Indian,Dutch,34,Barabati Stadium,2014-05-11 00:00:00,24.934246575342467,35.58082191780822,33.88493150684931,1,True,False,False,False,False,False,0,False,,90.0,67.0,3.0
69,KXIP,KKR,1,12.2,David Miller,Virender Sehwag,Ryan ten Doeschate,,,,120.84279791600001,1,1,,False,9.917,0.066,-0.5,0.929,88.0,35.0,South African,Indian,Dutch,34,Barabati Stadium,2014-05-11 00:00:00,24.934246575342467,35.58082191780822,33.88493150684931,1,False,True,False,False,False,False,0,False,,91.0,68.0,3.0
70,KXIP,KKR,1,12.3,Virender Sehwag,David Miller,Ryan ten Doeschate,,,,106.4678554208,4,4,,True,3.6069999999999998,-0.235,-0.14400000000000002,0.55,46.0,94.0,Indian,South African,Dutch,34,Barabati Stadium,2014-05-11 00:00:00,35.58082191780822,24.934246575342467,33.88493150684931,1,False,False,False,False,True,False,0,False,,95.0,69.0,3.0
71,KXIP,KKR,1,12.4,Virender Sehwag,David Miller,Ryan ten Doeschate,,,,112.89154526264001,0,0,,True,7.875,-0.249,0.113,0.532,36.0,29.0,Indian,South African,Dutch,34,Barabati Stadium,2014-05-11 00:00:00,35.58082191780822,24.934246575342467,33.88493150684931,1,True,False,False,False,False,False,0,False,,95.0,70.0,3.0
72,KXIP,KKR,1,12.5,Virender Sehwag,David Miller,Ryan ten Doeschate,,,,124.85265029624001,0,0,,True,7.69,-0.392,-0.249,0.87,,,Indian,South African,Dutch,34,Barabati Stadium,2014-05-11 00:00:00,35.58082191780822,24.934246575342467,33.88493150684931,1,True,False,False,False,False,False,0,False,,95.0,71.0,3.0
73,KXIP,KKR,1,12.6,Virender Sehwag,David Miller,Ryan ten Doeschate,,,,124.49597879071999,1,1,,True,8.96,-0.485,-0.281,0.82,64.0,80.0,Indian,South African,Dutch,34,Barabati Stadium,2014-05-11 00:00:00,35.58082191780822,24.934246575342467,33.88493150684931,1,False,True,False,False,False,False,0,False,,96.0,72.0,3.0
74,KXIP,KKR,1,13.1,Virender Sehwag,David Miller,Piyush Chawla,,,,78.59343685304,1,1,,True,6.477,0.264,0.271,0.402,85.0,49.0,Indian,South African,Indian,34,Barabati Stadium,2014-05-11 00:00:00,35.58082191780822,24.934246575342467,25.394520547945206,1,False,True,False,False,False,False,0,False,,97.0,73.0,3.0
